Customer_ID,Customer_Name,Birth_Date,Marital_Status,annual_income,Total_Children,Education_Level,Occupation,Home_Owner
BB4027,Khushal Mani,1973-05-06,S,"5,84,582",0,Partial High School,Manual,Y
BB4028,Satbir Chada,1973-05-22,S,"21,86,672",0,Partial High School,Manual,N
BB4029,Pappu Mandal,1973-03-03,S,"12,32,801",0,Partial High School,Manual,N
BB4030,Ankur Gupta,1973-04-06,S,"25,09,582",0,Partial High School,Manual,N
BB4031,Ajaj Ahmad,1973-09-21,S,"29,31,982",0,Partial High School,Manual,N
BB4032,Vimal Dhakar,1973-12-05,S,"34,60,035",0,Partial High School,Manual,Y
BB4033,Krishn Kant Joshi,1978-09-20,S,"18,48,794",0,Partial College,Skilled Manual,N
BB4034,Ashok Bairwa,1978-11-21,M,"15,85,452",0,Partial College,Skilled Manual,Y
BB4035,Gopal Tiwari,1977-08-21,S,"25,85,674",0,Partial High School,Clerical,N
BB4036,Mahendra Singh,1977-11-27,M,"31,76,182",0,Partial High School,Clerical,N
BB4037,Mohd Kashif,1977-06-10,S,"11,59,995",0,Partial College,Skilled Manual,Y
BB4038,Budh Prakash,1977-09-12,M,"15,02,249",0,Partial College,Skilled Manual,Y
BB4039,Pradeep Rawat,1977-11-13,S,"27,77,136",0,Partial College,Skilled Manual,Y
BB4040,Mohd Jahoor,1976-09-03,M,"12,08,551",0,Partial College,Skilled Manual,Y
BB4041,Vishal Tomar,1976-11-13,S,"14,28,735",0,Partial College,Skilled Manual,N
BB4042,Madan Lal Shrama,1949-07-19,M,"6,36,820",3,Partial College,Clerical,N
BB4043,Himanshu Nonu,1950-05-06,M,"22,57,876",3,Partial College,Clerical,N
BB4044,Anokha Kumar Misra,1980-02-13,S,"12,30,309",0,Partial High School,Clerical,N
BB4045,Prasant Tiwari,1980-10-22,S,"7,60,753",0,Partial College,Skilled Manual,N
BB4046,Vinay Kumar Jain,1951-10-24,M,"18,65,593",3,High School,Skilled Manual,N
BB4047,Mohd Javed Sideki,1951-03-28,S,"16,19,816",0,High School,Skilled Manual,Y
BB4048,Mohit Lakra,1951-10-24,M,"16,77,764",3,High School,Skilled Manual,N
BB4049,Kali Ram,1951-04-12,M,"28,11,655",3,High School,Skilled Manual,N
BB4050,Mahaveer Tyagi,1951-11-16,M,"31,35,724",2,Partial College,Clerical,N
BB4051,Vipin Jain,1979-07-03,M,"19,98,960",0,Partial College,Skilled Manual,Y
BB4052,Mool Chand Sharma,1952-11-13,M,"11,64,204",3,High School,Skilled Manual,Y
BB4053,Bal Bahadur,1952-07-18,S,"23,82,454",0,Partial College,Clerical,Y
BB4054,Vinay Vijay,1952-07-09,S,"26,31,299",0,Partial College,Clerical,Y
BB4055,Ateek Ahmed,1953-10-19,M,"10,24,020",3,Partial College,Skilled Manual,Y
BB4056,Sudhanshu Kumar Kiran,1980-03-10,S,"9,78,226",0,Partial College,Manual,N
BB4057,Gurcharan Singh,1979-06-04,S,"27,91,994",0,Partial College,Manual,Y
BB4058,Ankit Garg,1980-07-12,M,"4,50,019",0,Bachelors,Clerical,Y
BB4059,Kishor Singh,1977-02-27,M,"2,72,747",0,High School,Manual,Y
BB4060,Jagat Narayan,1976-06-11,S,"11,85,430",0,High School,Manual,N
BB4061,Shankar Dass,1976-07-02,S,"5,38,853",0,High School,Manual,N
BB4062,Jitender Agarwal,1979-08-26,S,"7,76,355",0,High School,Manual,N
BB4063,Vishnu Singh,1979-02-11,S,"24,84,420",0,High School,Manual,N
BB4064,Pardeep Goyal,1979-08-23,S,"20,83,534",0,Bachelors,Clerical,Y
BB4065,Gauri Sahani,1979-08-23,S,"29,54,521",0,Bachelors,Clerical,Y
BB4066,Jeeth P K,1978-07-12,M,"30,84,593",0,Bachelors,Clerical,Y
BB4067,Gyarsi Lal,1977-04-05,S,"15,42,649",0,High School,Manual,N
BB4068,Md Mustak,1977-06-10,M,"34,14,738",1,High School,Manual,Y
BB4069,Monu Alias Kallan,1977-09-08,M,"30,25,797",1,High School,Manual,Y
BB4070,Beekar Singh,1977-01-21,S,"19,59,809",0,Partial College,Manual,N
BB4071,Sanjay Bablu,1977-05-10,S,"32,54,887",0,Partial College,Manual,Y
BB4072,Parmod Sharma,1977-08-10,S,"28,62,492",0,Partial College,Manual,Y
BB4073,Tanmay Dev Nath,1943-04-20,M,"26,47,090",2,Partial College,Manual,Y
BB4074,Jamir Ahmad,1943-11-18,M,"9,90,989",1,Graduate Degree,Clerical,Y
BB4075,Ajay Chorasiya,1961-08-11,M,"13,49,880",3,Graduate Degree,Clerical,Y
BB4076,Shankar Parsad Shah,1961-06-19,M,"18,68,081",3,Graduate Degree,Clerical,Y
BB4077,Nila Madhava Hagglund,1960-03-24,S,"24,32,897",0,High School,Manual,N
BB4078,Jai Singh Jassu,1960-12-10,S,"16,39,428",0,Partial College,Manual,N
BB4079,Neeraj Kashyap,1960-05-23,S,"6,91,276",0,Partial College,Manual,N
BB4080,Atanu Das,1960-05-05,M,"20,47,536",1,Partial College,Manual,Y
BB4081,Bhup Singh,1959-11-09,S,"3,04,475",0,High School,Manual,N
BB4082,Dinesh Kumar Aggarwal,1959-02-14,S,"22,79,468",0,Partial College,Manual,Y
BB4083,Faroj Alam,1959-07-22,M,"30,87,028",2,Partial College,Manual,Y
BB4084,Shiv Paswan,1959-04-02,M,"4,23,881",2,Partial College,Manual,Y
BB4085,Mohan Sonu,1959-06-27,S,"33,82,312",0,Partial College,Manual,Y
BB4086,Ritunjay Tiwari,1959-11-27,M,"20,93,433",3,Graduate Degree,Clerical,Y
BB4087,Jagdish Nayak,1959-09-14,M,"3,76,828",3,Graduate Degree,Clerical,Y
BB4088,Pramod Popat,1958-12-24,S,"3,55,938",0,Partial College,Manual,Y
BB4089,Abdul Rajik,1960-05-28,M,"10,33,902",3,Graduate Degree,Clerical,Y
BB4090,Prithvi Chand,1960-09-22,S,"3,11,208",0,Graduate Degree,Clerical,Y
BB4091,Banwari Soni,1960-06-19,M,"25,77,660",3,Bachelors,Clerical,Y
BB4092,Ajay Sharma Sonu,1960-08-03,M,"14,98,523",3,Bachelors,Clerical,Y
BB4093,Pravindra Singh,1970-05-15,S,"10,89,471",0,High School,Manual,N
BB4094,Manoj Kumar Agarwal,1970-03-05,M,"20,04,941",1,High School,Manual,Y
BB4095,Pradeep Guptapintu,1970-02-05,S,"14,28,953",0,High School,Manual,Y
BB4096,Manish Kumar Mishra,1970-02-17,S,"22,53,261",0,Partial College,Manual,N
BB4097,Sukhpal Singh Monu,1970-03-23,S,"5,08,300",0,Partial College,Manual,Y
BB4098,Nur Ahmad,1969-04-09,S,"27,89,306",0,High School,Manual,Y
BB4099,Deepak Pappu,1970-12-17,S,"25,85,662",0,Bachelors,Clerical,Y
BB4100,Rana Partap Ahuja,1970-07-04,S,"9,08,412",0,Bachelors,Clerical,Y
BB4101,Amiri Kumar,1970-05-07,M,"20,26,596",0,Bachelors,Clerical,Y
BB4102,Atul Parasar,1920-02-26,M,"12,13,174",3,Bachelors,Clerical,N
BB4103,Harnam Singh,1920-09-15,M,"33,34,585",3,Bachelors,Clerical,N
BB4104,Mh Sahil,1969-06-20,M,"16,57,259",0,Partial College,Manual,N
BB4105,Sh Jainarayan,1969-05-16,M,"29,97,300",0,Bachelors,Clerical,Y
BB4106,Govind Singh,1969-08-10,S,"7,20,439",0,Bachelors,Clerical,N
BB4107,Ashif Ali,1969-06-04,M,"27,90,541",0,Bachelors,Clerical,Y
BB4108,Abhijeet Sarkar,1969-11-09,M,"8,68,885",0,Graduate Degree,Clerical,Y
BB4109,Sohan Kumar,1969-12-20,M,"20,18,143",0,Graduate Degree,Clerical,Y
BB4110,Vimal Dhakad,1969-06-13,M,"18,50,783",0,Graduate Degree,Clerical,Y
BB4111,Anand Shahy,1969-07-05,M,"12,74,947",0,Graduate Degree,Clerical,Y
BB4112,Dumnik Savio Sanju,1969-09-20,S,"22,04,472",0,Graduate Degree,Clerical,Y
BB4113,Akhilesh Yadav,1969-07-02,S,"11,03,902",0,Graduate Degree,Clerical,Y
BB4114,Jhakar Singh,1969-02-19,S,"27,00,887",0,Graduate Degree,Skilled Manual,Y
BB4115,Rupan Kumar,1969-05-04,S,"31,57,029",0,Graduate Degree,Skilled Manual,N
BB4116,Jaiveer Singh,1969-03-09,S,"3,84,847",0,Graduate Degree,Skilled Manual,Y
BB4117,Sikander Pal,1969-11-02,M,"30,45,359",0,Graduate Degree,Skilled Manual,Y
BB4118,Sunil Kuamr Jain,1953-06-24,S,"22,05,056",0,High School,Manual,Y
BB4119,Saurabh Gupta,1968-03-20,M,"7,84,546",1,Partial College,Manual,Y
BB4120,Javed Khan,1954-08-18,M,"30,34,702",3,Partial College,Professional,Y
BB4121,Roop Chand,1944-02-17,M,"5,71,850",5,High School,Professional,Y
BB4122,Achin Chakraborty,1944-03-19,M,"9,69,334",5,High School,Professional,Y
BB4123,Munsi Ram,1945-01-05,M,"12,75,821",5,High School,Professional,N
BB4124,Dhani Dass,1945-07-17,M,"22,93,228",5,Bachelors,Management,Y
BB4125,Faqir Chand,1945-04-23,M,"16,29,373",3,Bachelors,Management,Y
BB4126,Deepak Kumar Yadav,1946-02-28,S,"17,94,636",0,Partial College,Professional,N
BB4127,Ravi Dwivedi,1946-06-09,S,"5,66,254",0,Partial College,Professional,Y
BB4128,Anoop Dimri,1946-11-23,M,"18,22,635",3,Bachelors,Management,N
BB4129,Anoop Kumarchhotu,1946-10-17,S,"4,29,696",0,Bachelors,Management,Y
BB4130,Shiv Mangal Rai,1946-08-14,M,"29,45,667",4,Partial College,Professional,Y
BB4131,Sarkar Govinda,1953-03-08,M,"33,38,337",4,Partial College,Professional,Y
BB4132,Ghansyam Kuswah,1953-02-04,M,"13,97,324",4,Partial College,Professional,Y
BB4133,Manohar Vishnoi,1954-10-09,M,"11,27,320",3,High School,Professional,Y
BB4134,Deelip Verma,1954-11-07,M,"15,36,544",3,High School,Professional,Y
BB4135,Ghanshyam Kushwah,1953-07-20,M,"2,93,775",4,Partial College,Professional,Y
BB4136,Sushil Gautam,1953-07-06,M,"14,19,827",4,Partial College,Professional,Y
BB4137,Dinesh Chandra Bartwal,1952-06-10,M,"14,12,446",4,High School,Professional,Y
BB4138,Dharmendra Singh,1952-02-26,M,"23,90,078",3,Partial College,Professional,Y
BB4139,Jishan Khan,1951-09-09,M,"31,28,551",4,High School,Professional,Y
BB4140,Aman Bharat,1951-11-18,M,"33,54,601",4,High School,Professional,Y
BB4141,Hom Prasad Tilija,1951-06-04,M,"32,43,608",5,High School,Professional,Y
BB4142,Lakhwinder Sharma,1951-10-27,M,"29,55,434",4,Partial College,Professional,Y
BB4143,Atul Misra,1950-06-13,S,"3,49,376",0,High School,Management,Y
BB4144,Umashankar Prajapatti,1950-04-26,M,"17,18,883",3,Partial College,Management,N
BB4145,Ahsan Salmani,1949-05-14,M,"13,91,878",3,Partial College,Management,Y
BB4146,Vijay Kumar Raghav,1949-07-09,M,"33,26,798",5,High School,Management,Y
BB4147,Satpal Khanna,1947-10-07,M,"13,33,642",5,Partial High School,Professional,Y
BB4148,Yogesh Jatin,1976-02-17,M,"15,29,482",0,Bachelors,Professional,Y
BB4149,Kanwar Baljit Singh,1976-06-17,S,"23,71,680",0,Bachelors,Professional,N
BB4150,Pankaj Mehra,1976-12-11,S,"11,59,415",0,Bachelors,Professional,Y
BB4151,Mohd Javed,1975-09-26,S,"10,65,355",0,Bachelors,Professional,Y
BB4152,Ganesh Jha,1975-02-07,S,"3,82,201",0,Bachelors,Professional,N
BB4153,Mohammad Afjal,1975-02-21,S,"2,92,489",0,Bachelors,Professional,Y
BB4154,Vinod Pappu,1975-02-14,S,"28,94,468",0,Bachelors,Professional,N
BB4155,Suraj Pal Amit,1974-05-22,S,"11,16,240",0,Bachelors,Professional,N
BB4156,Ravinder Papu,1973-10-06,M,"13,29,935",0,Bachelors,Professional,N
BB4157,Jagdish Kumar,1973-09-14,S,"17,45,519",0,Bachelors,Professional,N
BB4158,Manoj Gaur,1972-02-24,S,"5,44,887",0,Bachelors,Professional,Y
BB4159,Baban Tiwari,1973-03-22,M,"34,41,535",0,High School,Management,Y
BB4160,Altaf Ahmed,1973-07-07,M,"15,34,037",5,Partial High School,Professional,Y
BB4161,Anil Chodhari,1972-11-21,S,"10,25,820",0,Bachelors,Professional,Y
BB4162,Sukh Dev Prasad Nirala,1972-02-15,S,"21,13,932",0,Bachelors,Professional,N
BB4163,Vichitra Sharma,1972-05-02,M,"20,16,138",0,High School,Management,N
BB4164,Shamim Akhtar,1972-08-13,M,"22,24,360",0,High School,Management,Y
BB4165,Asgar Khan,1972-06-20,S,"15,12,722",0,High School,Management,Y
BB4166,Satya Parkash Tiwari,1971-05-02,M,"8,34,323",0,Bachelors,Professional,N
BB4167,Bhanu Pratap,1971-09-06,S,"20,81,046",0,Bachelors,Professional,N
BB4168,Arvind Singh,1971-10-22,S,"15,57,988",0,Bachelors,Professional,Y
BB4169,Mohd Sadique,1972-05-12,M,"9,47,125",4,High School,Management,Y
BB4170,Sahi Ram,1971-06-17,M,"7,13,869",0,Bachelors,Professional,Y
BB4171,Kanwar Ali,1971-04-04,S,"12,14,216",0,Bachelors,Professional,Y
BB4172,Raj Kumar Sethi,1971-07-19,S,"20,65,313",0,Bachelors,Professional,Y
BB4173,Satyapal Singh,1971-06-12,M,"29,09,135",0,High School,Management,Y
BB4174,Mukesh Vaishnav,1971-03-16,M,"5,31,396",0,High School,Management,Y
BB4175,Surendera Saini,1970-07-09,M,"8,69,593",0,Bachelors,Professional,Y
BB4176,Bhartendu Singhal,1970-08-27,M,"18,51,869",0,Bachelors,Professional,N
BB4177,Unknown Person,1970-05-24,M,"6,86,446",0,High School,Management,N
BB4178,Bhanwar Lal Vesnav,1971-12-14,M,"7,22,002",0,Partial High School,Professional,Y
BB4179,Shankar Singh,1971-06-15,M,"23,67,595",0,Partial High School,Professional,Y
BB4180,Laxmi Narayan Tushar,1971-10-04,M,"24,71,470",0,Partial High School,Professional,N
BB4181,Anil Dhar,1971-09-07,M,"25,64,166",0,Partial High School,Management,Y
BB4182,Suraj Puri,1941-09-08,M,"27,23,421",5,Graduate Degree,Management,Y
BB4183,Budhan Yadav,1941-02-22,M,"6,19,793",5,Bachelors,Management,Y
BB4184,Safe Akhter,1941-01-11,M,"18,93,033",2,Graduate Degree,Management,Y
BB4185,Shoan Singh Kandari,1941-06-13,M,"6,39,366",2,Graduate Degree,Management,Y
BB4186,Hanuman Sing,1941-08-15,M,"30,82,963",2,Graduate Degree,Management,Y
BB4187,Moharan Devi,1942-01-20,M,"8,60,939",5,Bachelors,Management,Y
BB4188,Hamid Khan,1942-08-16,S,"23,36,037",0,Bachelors,Management,Y
BB4189,Chetan Chawla,1942-10-03,M,"32,10,499",2,Graduate Degree,Management,Y
BB4190,Dhan Bahadur,1942-07-06,M,"19,95,543",2,Graduate Degree,Management,Y
BB4191,Jitender Ann,1943-11-26,M,"32,92,015",2,Graduate Degree,Management,Y
BB4192,Ritik Gupta,1943-07-12,M,"19,65,665",2,Graduate Degree,Management,Y
BB4193,Mohan Swaroop,1943-09-11,M,"31,00,310",2,Bachelors,Management,Y
BB4194,Jasbir Singh Billa,1943-03-24,M,"33,50,233",2,Bachelors,Management,Y
BB4195,Kailash Garg,1944-12-07,M,"5,11,743",4,Bachelors,Management,Y
BB4196,Pradeep Pankaj,1953-04-05,M,"11,31,573",3,Partial College,Skilled Manual,Y
BB4197,Rajesh Paswan,1954-10-21,M,"33,70,746",2,Partial College,Skilled Manual,Y
BB4198,Sakir Sahil,1954-05-11,S,"7,15,752",0,Partial College,Skilled Manual,Y
BB4199,Anurag Prasad,1975-02-14,S,"3,65,745",0,Partial College,Skilled Manual,Y
BB4200,Sonu Sah,1975-10-15,S,"18,35,761",0,Partial College,Skilled Manual,Y
BB4201,Kabal Singh,1975-03-09,S,"9,82,552",0,High School,Skilled Manual,Y
BB4202,Rajveer Sing,1973-11-25,S,"7,81,512",0,Partial College,Professional,Y
BB4203,Sariq Rahaman,1973-03-01,M,"19,66,891",0,Partial College,Professional,Y
BB4204,Sh Pankaj Khurana,1973-08-19,S,"31,65,655",0,Partial College,Professional,N
BB4205,Mohd Tanveer,1955-07-19,M,"24,81,718",2,High School,Skilled Manual,Y
BB4206,Imtiaz Ali,1956-01-07,S,"10,94,037",0,High School,Skilled Manual,N
BB4207,Javal Singh,1956-01-23,S,"29,89,960",0,High School,Skilled Manual,Y
BB4208,Ajay Pal,1956-08-06,S,"33,86,948",0,High School,Skilled Manual,Y
BB4209,Dord Yadav,1956-08-26,S,"2,59,021",0,High School,Skilled Manual,Y
BB4210,Ratn Lal,1957-01-20,S,"12,03,044",0,High School,Professional,N
BB4211,Jatan Singh,1958-04-27,S,"27,38,195",0,Graduate Degree,Management,Y
BB4212,Rajpal Singh,1958-08-10,M,"20,98,318",0,Graduate Degree,Management,Y
BB4213,Arun Kundra,1958-07-21,M,"13,57,347",0,Graduate Degree,Management,Y
BB4214,Rahul Pandey,1973-11-03,S,"27,57,984",0,Bachelors,Management,N
BB4215,Sunil Mukesh,1974-03-10,S,"9,72,581",0,Partial College,Professional,Y
BB4216,Guljar Rocky,1974-08-15,M,"9,41,519",0,Partial College,Professional,Y
BB4217,Birjesh Kumar,1974-08-19,S,"7,18,553",0,Partial College,Professional,N
BB4218,Narpendra Singh Negi,1974-08-19,S,"21,57,460",0,High School,Professional,N
BB4219,Prashant Lakhera,1959-10-25,S,"13,25,533",0,Graduate Degree,Management,N
BB4220,Anoop Singh Rawat,1966-03-18,S,"22,86,137",0,Bachelors,Management,Y
BB4221,Sunil Kansal,1966-11-24,S,"33,32,943",0,Bachelors,Management,N
BB4222,Dukhi Ram Sharma,1966-09-07,S,"26,46,728",0,Bachelors,Management,Y
BB4223,Vishal Panchal,1966-06-26,S,"25,26,345",0,Bachelors,Management,Y
BB4224,Samar Singh,1957-09-19,M,"13,79,644",2,High School,Professional,N
BB4225,Prem Nath,1957-10-02,M,"8,98,625",2,High School,Professional,N
BB4226,Sanjay Singh,1957-03-11,M,"32,33,791",3,Partial College,Professional,Y
BB4227,Jalwad Hushen,1957-02-10,M,"4,44,082",3,Partial College,Professional,Y
BB4228,Akif Mohammad,1957-03-08,S,"20,04,364",0,Partial College,Professional,Y
BB4229,Satya Prakash Bansal,1957-10-26,M,"19,59,702",2,Partial College,Professional,Y
BB4230,Surender Mandal,1957-09-17,M,"30,61,010",2,Partial College,Professional,Y
BB4231,Himashu Chabra,1967-07-22,M,"9,45,774",4,Bachelors,Professional,Y
BB4232,Anwar Ansari,1967-12-22,S,"24,29,078",0,Bachelors,Professional,Y
BB4233,Sanat Patra,1967-04-12,M,"23,05,026",4,Bachelors,Professional,N
BB4234,Gul Mohd,1967-12-14,S,"21,66,820",0,Graduate Degree,Management,Y
BB4235,Madan Singh,1962-10-05,M,"9,75,855",1,Bachelors,Professional,Y
BB4236,Banwari Saini,1962-07-20,M,"15,55,739",1,Bachelors,Professional,Y
BB4237,Manish Dimri,1962-12-26,S,"6,79,832",0,Bachelors,Professional,Y
BB4238,Davendra Meena,1961-03-06,S,"28,27,044",0,Partial College,Skilled Manual,N
BB4239,Jaswant Giri,1961-07-14,M,"16,24,763",1,Bachelors,Professional,Y
BB4240,Shalig Ram,1961-07-06,M,"11,59,552",1,Partial College,Skilled Manual,Y
BB4241,Nitin Dixit,1966-11-16,S,"25,89,001",0,Graduate Degree,Management,N
BB4242,Sumit Bhasin,1966-09-25,S,"12,31,697",0,Graduate Degree,Management,N
BB4243,Maneesh Kansal,1960-06-16,M,"15,95,096",1,Partial College,Skilled Manual,Y
BB4244,Dharmender Kashyap,1960-02-19,S,"29,77,901",0,Partial College,Skilled Manual,Y
BB4245,Raj Kumar Saraf,1965-09-06,S,"19,00,305",0,Bachelors,Professional,Y
BB4246,Pavan Kumar Aggarwal,1965-02-22,S,"28,58,617",0,Bachelors,Professional,N
BB4247,Dilip Kumar Bhattacharjee,1964-09-10,S,"16,49,857",0,Bachelors,Professional,N
BB4248,Sowar Singh,1964-03-11,S,"18,89,127",0,Bachelors,Professional,N
BB4249,Varun Kalra,1964-09-15,M,"19,88,898",0,Bachelors,Professional,N
BB4250,Mansur Ali,1964-11-27,S,"25,47,614",0,Bachelors,Professional,Y
BB4251,Nitin Shukla,1964-02-09,S,"22,43,692",0,Bachelors,Professional,N
BB4252,Bhanwer Lal,1959-12-10,M,"5,61,916",1,Bachelors,Professional,Y
BB4253,Saddiq Rehman Saddam,1963-11-05,S,"7,29,097",0,Bachelors,Professional,N
BB4254,Prakash Lal Gupta,1963-06-15,S,"28,19,504",0,Bachelors,Professional,Y
BB4255,Daman Preet Singh,1963-11-02,M,"25,85,904",0,Bachelors,Professional,N
BB4256,Heera Parsad Chouchan,1962-09-01,M,"26,75,920",1,Partial College,Skilled Manual,Y
BB4257,Kamal Kishore Sharma,1962-12-18,M,"29,68,573",5,Bachelors,Professional,Y
BB4258,Ashok Babu,1962-04-10,M,"15,20,807",5,Partial College,Skilled Manual,N
BB4259,Ram Aashre Bablu,1961-07-18,S,"26,53,745",0,Partial College,Skilled Manual,Y
BB4260,Meenaz Khan,1961-03-10,M,"17,69,769",5,Partial College,Skilled Manual,Y
BB4261,Rajeev Kumar Sehti,1958-07-25,S,"33,52,777",0,Bachelors,Management,Y
BB4262,Anil Yadav,1960-06-25,M,"29,16,321",3,Partial College,Skilled Manual,Y
BB4263,Mohd Firoz,1960-05-07,M,"17,06,994",5,Partial College,Skilled Manual,Y
BB4264,Akash Sharma,1960-04-17,M,"11,15,636",5,Partial College,Skilled Manual,N
BB4265,Ravi Panday,1956-10-16,M,"2,97,406",1,Partial College,Skilled Manual,Y
BB4266,Sanjeev Kumar Jha,1956-09-07,M,"26,49,711",1,Partial College,Skilled Manual,Y
BB4267,Satyaprakash Raja,1953-10-07,M,"6,22,535",2,Bachelors,Management,Y
BB4268,One Day Male Baby,1953-05-27,M,"27,03,794",2,Bachelors,Management,Y
BB4269,Siyaram Modi,1953-08-22,M,"21,39,031",2,Bachelors,Management,Y
BB4270,Champa Lal,1976-06-02,M,"23,78,181",0,High School,Skilled Manual,Y
BB4271,Anil Garg,1976-06-05,M,"2,55,962",0,High School,Skilled Manual,Y
BB4272,Ravi Sharma,1976-05-28,M,"10,32,133",0,High School,Skilled Manual,Y
BB4273,Ravikant Sharma,1976-04-07,M,"8,24,662",0,High School,Skilled Manual,Y
BB4274,Shohan Singh Soni,1975-11-11,S,"21,51,041",0,High School,Skilled Manual,N
BB4275,Ghan Shyam,1976-12-28,M,"3,00,875",0,High School,Skilled Manual,Y
BB4276,Ankit Mishra,1980-02-12,S,"16,34,693",0,High School,Skilled Manual,N
BB4277,Mohd Asraf Ansari,1980-11-13,S,"31,52,559",0,High School,Skilled Manual,N
BB4278,Ajay Negi,1980-02-22,S,"31,18,247",0,High School,Skilled Manual,Y
BB4279,Karishan Lal,1980-02-14,M,"28,21,808",0,High School,Skilled Manual,Y
BB4280,Mani Kant,1946-07-17,M,"19,88,562",5,High School,Skilled Manual,Y
BB4281,Chandan Ram,1980-02-24,M,"19,10,014",0,High School,Skilled Manual,N
BB4282,Harish Arora,1978-06-04,M,"28,67,504",0,High School,Skilled Manual,Y
BB4283,Jai Shankar,1978-02-23,S,"26,75,707",0,High School,Skilled Manual,N
BB4284,Bablu Saini,1978-03-25,S,"11,80,851",0,High School,Skilled Manual,Y
BB4285,Multan Singh,1978-05-07,M,"4,68,412",0,High School,Skilled Manual,Y
BB4286,Padam Chand,1977-10-04,S,"10,97,329",0,Partial High School,Clerical,N
BB4287,Subham Sharma,1977-08-21,S,"25,66,626",0,Partial High School,Clerical,Y
BB4288,Sukka Singh,1939-12-21,M,"20,06,673",2,Bachelors,Management,N
BB4289,Abhimanu Saini,1940-05-20,M,"22,54,794",2,Partial College,Clerical,N
BB4290,Sahib Alam,1940-12-20,M,"33,71,664",2,Partial College,Clerical,N
BB4291,Sahil Alam,1940-12-20,M,"14,49,378",2,Partial College,Clerical,N
BB4292,Gaffur Khan,1940-08-18,S,"15,81,660",0,Bachelors,Management,Y
BB4293,Yogesh Pongu,1941-04-10,M,"6,99,508",2,Bachelors,Management,Y
BB4294,Madan Gopal,1942-10-05,M,"15,44,122",2,Bachelors,Management,N
BB4295,Avdesh Sharma,1942-10-08,S,"3,90,142",0,Graduate Degree,Management,Y
BB4296,Pawan Kumar Sanu,1976-05-20,M,"27,13,950",0,High School,Skilled Manual,Y
BB4297,Navi Alam,1976-08-06,S,"21,07,756",0,High School,Skilled Manual,N
BB4298,Sagar Bist,1976-06-03,S,"26,19,749",0,High School,Skilled Manual,Y
BB4299,Sanjay Habdu,1976-07-02,S,"6,18,416",0,High School,Skilled Manual,N
BB4300,Naveen Naresh,1976-05-14,S,"19,94,585",0,Partial College,Skilled Manual,Y
BB4301,Vinay Shankar Chobda,1976-07-25,S,"24,01,521",0,Partial College,Skilled Manual,Y
BB4302,Anil Kumar Yadav,1976-10-23,M,"32,04,553",0,Partial College,Skilled Manual,Y
BB4303,Manmohan Monu,1974-06-06,S,"28,22,333",0,Partial College,Skilled Manual,N
BB4304,Sarbjeet Mishra,1974-06-04,S,"3,37,991",0,Partial College,Skilled Manual,N
BB4305,Kishan Sunny,1974-09-03,S,"32,01,341",0,Partial College,Skilled Manual,Y
BB4306,Kamre Alam Nabi Karim,1974-12-27,S,"7,33,002",0,Partial College,Skilled Manual,N
BB4307,Matbar Singh,1968-06-13,S,"6,82,651",0,Bachelors,Management,N
BB4308,Ram Bharose,1967-04-22,S,"29,34,165",0,Graduate Degree,Management,Y
BB4309,Raj Ram,1963-07-21,M,"30,20,785",4,Bachelors,Management,Y
BB4310,Bablu Bimal,1972-11-22,S,"11,11,919",0,Graduate Degree,Skilled Manual,N
BB4311,Shyam Verma,1972-03-13,S,"6,30,797",0,Graduate Degree,Skilled Manual,N
BB4312,Chinku Yogender,1972-02-11,S,"22,59,524",0,Graduate Degree,Skilled Manual,Y
BB4313,Amandeep Singh,1973-10-01,M,"27,63,184",0,Graduate Degree,Skilled Manual,Y
BB4314,Parjinder Singh,1973-04-23,S,"15,00,916",0,Graduate Degree,Skilled Manual,Y
BB4315,Rajeev Lochan,1973-03-28,M,"6,63,704",1,Graduate Degree,Skilled Manual,Y
BB4316,Akhlaq Ahmad,1972-02-14,M,"17,72,994",1,Graduate Degree,Skilled Manual,Y
BB4317,Rajesh Anand,1972-07-27,M,"18,27,780",1,Graduate Degree,Skilled Manual,N
BB4318,Bhagwan Das,1971-10-23,S,"21,26,353",0,Graduate Degree,Skilled Manual,Y
BB4319,Monu Chauhan,1971-06-17,S,"34,80,685",0,Graduate Degree,Skilled Manual,Y
BB4320,Birender Kuma \R Yadav,1971-03-11,M,"27,90,006",1,Graduate Degree,Skilled Manual,Y
BB4321,Dhani Ram,1971-08-09,M,"23,19,646",1,Graduate Degree,Skilled Manual,Y
BB4322,Ashish Sethi,1971-06-13,M,"5,57,200",1,Graduate Degree,Skilled Manual,Y
BB4323,Kesri Prashad Sharma,1971-05-15,M,"22,64,873",1,Graduate Degree,Skilled Manual,Y
BB4324,Kaushal Chaudhary,1972-09-11,M,"26,77,499",1,Bachelors,Skilled Manual,Y
BB4325,Gursimaran Singh,1972-10-22,M,"23,40,898",1,Bachelors,Skilled Manual,Y
BB4326,Kamal Kant Chouhan,1972-11-09,M,"25,23,077",1,Graduate Degree,Skilled Manual,Y
BB4327,Aabid Khan,1972-02-19,S,"15,22,623",0,Graduate Degree,Professional,Y
BB4328,Shahid Ahmad,1972-07-12,S,"18,77,267",0,Graduate Degree,Professional,Y
BB4329,Adhish Kumar,1944-10-23,S,"14,13,567",0,Bachelors,Management,Y
